Ensembl.ID	ENTREZ.ID	GeneSymbol	log2FC	pvalue
ENSG00000035681	8439	NSMAF	-0.027445628	0.522442837
ENSG00000035720	26228	STAP1	-0.027027551	0.943992335
ENSG00000035862	7077	TIMP2	0.105728919	0.492364528
ENSG00000035928	5981	RFC1	-0.056484679	0.373537736
ENSG00000036054	55773	TBC1D23	0.036919343	0.653996992
ENSG00000036257	8452	CUL3	-0.073633698	0.167534238
ENSG00000036448	9172	MYOM2	-0.29372925	0.154401603
ENSG00000036473	5009	OTC	-1.605347376	0.00000206
ENSG00000036549	26009	ZZZ3	-0.146186418	0.016254033
ENSG00000036565	6570	SLC18A1	-0.41021111	0.018797049
ENSG00000036672	9099	USP2	-0.069304145	0.791465671
ENSG00000036828	846	CASR	-0.723574635	0.006511431
ENSG00000037042	27175	TUBG2	0.043232078	0.798642941
ENSG00000037241	51121	RPL26L1	0.148378553	0.07946726
ENSG00000037280	2324	FLT4	0.238183128	0.190459166
ENSG00000037474	54888	NSUN2	-0.079511366	0.171058075
ENSG00000037637	54455	FBXO42	-0.022696542	0.563270349
ENSG00000037749	4238	MFAP3	0.057956394	0.433954147
ENSG00000037757	84245	MRI1	-0.02178546	0.819864567
ENSG00000037897	4234	METTL1	-0.126407023	0.320239622
ENSG00000037965	3224	HOXC8	-1.00578109	0.007883783
ENSG00000038002	175	AGA	0.070048293	0.338297606
ENSG00000038210	55300	PI4K2B	0.108327579	0.2409165
ENSG00000038219	259282	BOD1L1	-0.111700967	0.167936897
ENSG00000038274	27430	MAT2B	0.008875829	0.857199679
ENSG00000038295	7092	TLL1	-0.103416447	0.615312303
ENSG00000038358	23644	EDC4	-0.012220023	0.818482668
ENSG00000038382	7204	TRIO	-0.046021918	0.502845981
ENSG00000038427	1462	VCAN	0.307883228	0.232623335
ENSG00000038532	23274	CLEC16A	-0.000378244	0.994930056
ENSG00000038945	4481	MSR1	-0.039215638	0.86155041
ENSG00000039068	999	CDH1	-0.101555834	0.513578011
ENSG00000039139	1767	DNAH5	0.57658328	0.057351274
ENSG00000039319	9765	ZFYVE16	-0.026161986	0.751384157
ENSG00000039537	729	C6	-0.624450127	0.158204691
ENSG00000039560	26064	RAI14	0.02645858	0.881843067
ENSG00000039650	11284	PNKP	0.204570178	0.017182286
ENSG00000039987	54831	BEST2	-0.348084952	0.393374495
ENSG00000040199	23035	PHLPP2	-0.397071162	0.079863195
ENSG00000040275	54908	SPDL1	0.210806874	0.055114296
ENSG00000040341	27067	STAU2	-0.098476047	0.428764529
ENSG00000040531	1497	CTNS	0.123717779	0.060747756
ENSG00000040608	65078	RTN4R	0.288263146	0.1614717
ENSG00000040633	79142	PHF23	0.037054198	0.640837613
ENSG00000040933	3631	INPP4A	0.135586402	0.274501469
ENSG00000041353	5874	RAB27B	0.243072152	0.105963846
ENSG00000041357	5685	PSMA4	0.153710574	0.037337465
ENSG00000041515	23026	MYO16	0.099886176	0.771367562
ENSG00000041802	55341	LSG1	-0.166758202	0.002623987
ENSG00000041880	10039	PARP3	0.247897882	0.00854959
ENSG00000041982	3371	TNC	2.515037395	0.00000000133
ENSG00000041988	90326	THAP3	0.042319385	0.563541024
ENSG00000042088	55775	TDP1	0.020222053	0.792762459
ENSG00000042286	84883	AIFM2	0.086018545	0.461758064
ENSG00000042317	55812	SPATA7	-0.058561377	0.467288531
ENSG00000042429	9440	MED17	-0.084173124	0.046900906
ENSG00000042445	54884	RETSAT	-0.138463271	0.445889262
ENSG00000042493	822	CAPG	0.212740237	0.155360747
ENSG00000042753	1175	AP2S1	0.111956682	0.171384862
ENSG00000042832	7038	TG	0.691849796	0.008044941
ENSG00000042980	10863	ADAM28	0.014013704	0.944755194
ENSG00000043039	8538	BARX2	0.165875612	0.303297776
ENSG00000043093	54165	DCUN1D1	-0.032052642	0.629042163
ENSG00000043462	3937	LCP2	0.773928632	0.000765834
ENSG00000043514	54802	TRIT1	-0.044006108	0.517399715
ENSG00000043591	153	ADRB1	-0.293287778	0.168952078
ENSG00000044012	2981	GUCA2B	-0.045824854	0.898927385
ENSG00000044090	9820	CUL7	0.05466639	0.296420125
ENSG00000044115	1495	CTNNA1	0.103336952	0.288911713
ENSG00000044446	5256	PHKA2	-0.290612341	0.000360276
ENSG00000044459	54875	CNTLN	0.083462875	0.461467529
ENSG00000044524	2042	EPHA3	-0.194558198	0.411343594
ENSG00000044574	3309	HSPA5	0.155200946	0.280739326
ENSG00000046604	1829	DSG2	0.034807836	0.818286841
ENSG00000046647	54960	GEMIN8	0.040561531	0.587854711
ENSG00000046651	8481	OFD1	0.008251051	0.915394148
ENSG00000046653	2824	GPM6B	-0.086116879	0.745957064
ENSG00000046889	80243	PREX2	-0.124627617	0.522757388
ENSG00000047056	22884	WDR37	-0.040138914	0.361896965
ENSG00000047188	64848	YTHDC2	-0.054193432	0.306831144
ENSG00000047230	56474	CTPS2	-0.136212028	0.055520559
ENSG00000047249	51606	ATP6V1H	0.103414532	0.096670908
ENSG00000047315	5431	POLR2B	-0.045449467	0.184431548
ENSG00000047346	56204	FAM214A	0.103588701	0.188262463
ENSG00000047365	116984	ARAP2	0.069267594	0.497627119
ENSG00000047410	7175	TPR	-0.108926444	0.070954059
ENSG00000047457	1356	CP	-0.266909453	0.287359943
ENSG00000047578	23247	KIAA0556	-0.036212931	0.571592288
ENSG00000047579	84062	DTNBP1	-0.061816983	0.381273599
ENSG00000047597	7504	XK	-0.137383134	0.412797225
ENSG00000047617	57101	ANO2	0.453068003	0.047087041
ENSG00000047621	57102	C12orf4	0.05764917	0.33083404
ENSG00000047634	6322	SCML1	0.006403361	0.952879676
ENSG00000047644	55841	WWC3	0.015981706	0.865442503
ENSG00000047648	395	ARHGAP6	-0.041600929	0.830121093
ENSG00000047849	4134	MAP4	-0.009198434	0.861713409
ENSG00000047932	57120	GOPC	-0.052796138	0.39417069
ENSG00000047936	6098	ROS1	-0.546438675	0.048257395
ENSG00000048028	57646	USP28	-0.018211734	0.773851418
ENSG00000048052	9734	HDAC9	0.28905411	0.177815654
ENSG00000048140	26262	TSPAN17	0.066430506	0.26244956
ENSG00000048162	51491	NOP16	-0.138349942	0.20201263
ENSG00000048342	57545	CC2D2A	-0.039066409	0.741606867
ENSG00000048392	50484	RRM2B	-0.148993431	0.092438258
ENSG00000048405	168850	ZNF800	-0.084193149	0.199981536
ENSG00000048462	608	TNFRSF17	0.239236557	0.385879319
ENSG00000048471	92017	SNX29	0.0338749	0.835550485
ENSG00000048540	55885	LMO3	-0.172213015	0.547862841
ENSG00000048544	55173	MRPS10	-0.008902883	0.884534965
ENSG00000048649	51773	RSF1	-0.081163687	0.222213748
ENSG00000048707	55187	VPS13D	-0.151393051	0.062865725
ENSG00000048740	10659	CELF2	-0.042866598	0.720035472
ENSG00000048828	23196	FAM120A	0.039094341	0.585895344
ENSG00000048991	23518	R3HDM1	0.028210845	0.659234632
ENSG00000049089	1298	COL9A2	0.400598003	0.055655634
ENSG00000049130	4254	KITLG	-0.137354878	0.239822442
ENSG00000049167	1161	ERCC8	-0.097968582	0.089028414
ENSG00000049192	11174	ADAMTS6	0.958153647	0.001402713
ENSG00000049239	9563	H6PD	0.019161193	0.773023451
ENSG00000049245	9341	VAMP3	0.074410685	0.326070074
ENSG00000049246	8863	PER3	-0.079625544	0.72672308
ENSG00000049247	10911	UTS2	0.227381665	0.553590987
ENSG00000049249	3604	TNFRSF9	0.889356567	0.018089703
ENSG00000049283	55040	EPN3	-0.085171097	0.704110963
ENSG00000049323	4052	LTBP1	0.129852766	0.40057386
ENSG00000049449	5954	RCN1	0.224910651	0.015724314
ENSG00000049540	2006	ELN	0.199624298	0.391933992
ENSG00000049541	5982	RFC2	0.127999418	0.128470896
ENSG00000049618	57492	ARID1B	-0.090117204	0.112408563
ENSG00000049656	81037	CLPTM1L	0.021479505	0.74789318
ENSG00000049759	23327	NEDD4L	-0.086617066	0.604264449
ENSG00000049768	50943	FOXP3	1.165528312	0.000946283
ENSG00000049769	89801	PPP1R3F	0.020291196	0.901098875
ENSG00000049860	3074	HEXB	-0.02652797	0.731302447
ENSG00000049883	79810	PTCD2	-0.115934991	0.097547074
ENSG00000050130	51528	JKAMP	0.106760384	0.046951368
ENSG00000050165	27122	DKK3	0.147893073	0.464155261
ENSG00000050327	7984	ARHGEF5	0.187959707	0.178183433
ENSG00000050344	9603	NFE2L3	0.303140583	0.039233871
ENSG00000050393	63933	MCUR1	-0.03697967	0.726636559
ENSG00000050405	51474	LIMA1	-0.087445047	0.476863001
ENSG00000050426	25875	LETMD1	-0.096962401	0.249793331
ENSG00000050438	9498	SLC4A8	-0.011226171	0.945674737
ENSG00000050555	10319	LAMC3	1.084844344	0.005966612
ENSG00000050628	5733	PTGER3	-0.148649761	0.512109885
ENSG00000050730	79931	TNIP3	5.346356263	0.0000000000000000000000000262
ENSG00000050748	5601	MAPK9	-0.082996937	0.193199063
ENSG00000050767	91522	COL23A1	1.67654197	0.000000134
ENSG00000050820	9564	BCAR1	0.040843674	0.78279279
ENSG00000051009	84067	FAM160A2	0.03162182	0.767032907
ENSG00000051108	9709	HERPUD1	0.20987396	0.030569778
ENSG00000051128	9454	HOMER3	0.172525831	0.437482689
ENSG00000051180	5888	RAD51	0.15538617	0.255646674
ENSG00000051341	10721	POLQ	0.100859875	0.484408587
ENSG00000051382	5291	PIK3CB	0.001709624	0.984863438
ENSG00000051523	1535	CYBA	0.385746916	0.021952409
ENSG00000051596	84321	THOC3	0.057505616	0.636777302
ENSG00000051620	23593	HEBP2	0.08609209	0.370979564
ENSG00000051825	10198	MPHOSPH9	-0.000702487	0.993778764
ENSG00000052126	54477	PLEKHA5	-0.147288436	0.05271684
ENSG00000052344	5652	PRSS8	0.088496036	0.616072826
ENSG00000052723	80143	SIKE1	-0.045433988	0.400746563
ENSG00000052749	23223	RRP12	-0.133391087	0.246497694
ENSG00000052795	57600	FNIP2	-0.040843412	0.744569072
ENSG00000052802	6307	MSMO1	0.459227337	0.006270392
ENSG00000052841	55761	TTC17	-0.119611575	0.058608573
ENSG00000053108	23105	FSTL4	-0.565887263	0.004903533
ENSG00000053254	1112	FOXN3	-0.147540642	0.195133831
ENSG00000053328	728464	METTL24	-0.210556732	0.365312672
ENSG00000053371	8574	AKR7A2	0.014091957	0.881006873
ENSG00000053372	51154	MRTO4	-0.106693639	0.300053205
ENSG00000053501	55850	USE1	0.079440347	0.308690678
ENSG00000053524	23101	MCF2L2	0.183270972	0.367821601
ENSG00000053702	83714	NRIP2	0.176282058	0.52696936
ENSG00000053747	3909	LAMA3	0.330095963	0.08255396
ENSG00000053770	55745	AP5M1	-0.085593276	0.338078508
ENSG00000053900	29945	ANAPC4	-0.002727453	0.954289245
ENSG00000053918	3784	KCNQ1	-0.009995136	0.932416136
ENSG00000054116	27095	TRAPPC3	0.070352863	0.159390009
ENSG00000054118	9967	THRAP3	-0.025376793	0.537678373
ENSG00000054148	29085	PHPT1	0.062709583	0.480373679
ENSG00000054179	954	ENTPD2	-0.134612026	0.505411366
ENSG00000054219	4065	LY75	-0.003366173	0.972895922
ENSG00000054267	51742	ARID4B	-0.027036735	0.702510483
ENSG00000054277	23596	OPN3	-0.060391665	0.644321903
ENSG00000054282	10806	SDCCAG8	-0.000683154	0.988728053
ENSG00000054356	5798	PTPRN	0.06149937	0.872398721
ENSG00000054392	55733	HHAT	-0.198845244	0.042282043
ENSG00000054523	23095	KIF1B	-0.059962192	0.531996641
ENSG00000054598	2296	FOXC1	0.674182652	0.007238574
ENSG00000054611	25771	TBC1D22A	0.032186145	0.634379519
ENSG00000054654	23224	SYNE2	-0.340905357	0.003227956
ENSG00000054690	57475	PLEKHH1	-0.105560083	0.470268013
ENSG00000054793	10079	ATP9A	-0.173354819	0.203729692
ENSG00000054938	25884	CHRDL2	2.860948335	0.00000001
ENSG00000054965	23201	FAM168A	-0.090038159	0.260617568
ENSG00000054967	84957	RELT	0.706893251	0.004311878
ENSG00000054983	2581	GALC	-0.017133112	0.865630406
ENSG00000055044	51602	NOP58	-0.13002166	0.09350363
ENSG00000055070	26099	SZRD1	0.037691819	0.378928013
ENSG00000055118	3757	KCNH2	0.036515872	0.835331796
ENSG00000055130	8454	CUL1	0.009966163	0.838987988
ENSG00000055147	10827	FAM114A2	0.05890419	0.305415088
ENSG00000055163	26999	CYFIP2	-0.069543994	0.700992262
ENSG00000055208	23118	TAB2	-0.014357666	0.802736149
ENSG00000055211	116254	GINM1	0.069403455	0.401639071
ENSG00000055332	5610	EIF2AK2	0.019088514	0.804589933
ENSG00000055483	57602	USP36	-0.202190733	0.000192423
ENSG00000055609	58508	KMT2C	-0.165199797	0.057122889
ENSG00000055732	55283	MCOLN3	-0.548463946	0.0040017
ENSG00000055917	23369	PUM2	-0.121744077	0.045734569
ENSG00000055950	84545	MRPL43	-0.021840518	0.77969497
ENSG00000056097	51663	ZFR	-0.129528604	0.009561514
ENSG00000056277	55609	ZNF280C	-0.014452202	0.878364338
ENSG00000056558	7185	TRAF1	0.642938633	0.016352248
ENSG00000056586	54542	RC3H2	-0.050187433	0.402550726
ENSG00000056736	55540	IL17RB	-0.249382226	0.144631533
ENSG00000056972	10758	TRAF3IP2	-0.055382887	0.504769687
ENSG00000056998	8908	GYG2	0.399357185	0.032509184
ENSG00000057019	131566	DCBLD2	-0.129985263	0.157916092
ENSG00000057149	6317	SERPINB3	9.279305962	0.0000000000000795
ENSG00000057252	6646	SOAT1	0.066284784	0.380425268
ENSG00000057294	5318	PKP2	0.059101349	0.713774413
ENSG00000057593	2155	F7	-0.579368405	0.067338203
ENSG00000057608	2665	GDI2	0.041965406	0.475385806
ENSG00000057657	639	PRDM1	0.737039733	0.000464421
ENSG00000057663	9474	ATG5	0.006109967	0.931159098
ENSG00000057704	57458	TMCC3	-0.080165625	0.640677884
ENSG00000057757	57095	PITHD1	-0.117502665	0.012182624
ENSG00000057935	57504	MTA3	-0.00834445	0.890485384
ENSG00000058056	8975	USP13	-0.224023101	0.058830197
ENSG00000058063	23200	ATP11B	0.045156412	0.568126057
ENSG00000058085	3918	LAMC2	0.711445497	0.002098531
ENSG00000058091	5218	CDK14	0.090228136	0.732116668
ENSG00000058262	29927	SEC61A1	0.151625272	0.056529092
ENSG00000058272	4659	PPP1R12A	0.052137633	0.359492085
ENSG00000058335	5923	RASGRF1	0.208124332	0.516612357
ENSG00000058404	816	CAMK2B	-0.288496569	0.207853628
ENSG00000058453	9696	CROCC	0.010493741	0.943679945
ENSG00000058600	55718	POLR3E	-0.082056307	0.067001845
ENSG00000058668	493	ATP2B4	0.186062214	0.178514085
ENSG00000058673	9877	ZC3H11A	-0.046559607	0.334830102
ENSG00000058729	55781	RIOK2	-0.11321948	0.017654442
ENSG00000058799	54432	YIPF1	0.0964646	0.177116339
ENSG00000058804	55706	NDC1	-0.033656809	0.733689695
ENSG00000058866	1608	DGKG	0.47145134	0.032076544
ENSG00000059122	84256	FLYWCH1	0.113919198	0.294800162
ENSG00000059145	64718	UNKL	0.166094227	0.156882053
ENSG00000059377	6916	TBXAS1	0.365411092	0.020374912
ENSG00000059378	64761	PARP12	0.1620088	0.079654084
ENSG00000059573	5832	ALDH18A1	-0.186717609	0.129937865
ENSG00000059588	6894	TARBP1	-0.137355105	0.061235993
ENSG00000059728	4084	MXD1	0.297076054	0.089314008
ENSG00000059758	5128	CDK17	0.096758886	0.19192373
ENSG00000059769	548645	DNAJC25	-0.103373344	0.211031601
ENSG00000059804	6515	SLC2A3	1.512304122	0.0000143
ENSG00000059915	5662	PSD	-0.070802832	0.563999811
ENSG00000060069	9150	CTDP1	0.050659828	0.543680208
ENSG00000060138	8531	YBX3	0.047467011	0.577004331
ENSG00000060140	55359	STYK1	0.16047858	0.375647707
ENSG00000060237	65125	WNK1	-0.045383071	0.540007398
ENSG00000060339	55749	CCAR1	-0.015988576	0.745798721
ENSG00000060491	11054	OGFR	0.322966849	0.005452933
ENSG00000060558	2769	GNA15	1.203752888	0.00000436
ENSG00000060566	84699	CREB3L3	-1.362845289	0.000475731
ENSG00000060642	55650	PIGV	-0.003847456	0.96205427
ENSG00000060656	10076	PTPRU	0.419709934	0.120847411
ENSG00000060688	9410	SNRNP40	0.005774113	0.92207608
ENSG00000060709	23504	RIMBP2	-0.297357182	0.078986934
ENSG00000060718	1301	COL11A1	-0.360915986	0.242636676
ENSG00000060749	79832	QSER1	-0.184266383	0.047577238
ENSG00000060762	51660	MPC1	0.083644401	0.468809837
ENSG00000060971	30	ACAA1	-0.033384329	0.806819078
ENSG00000060982	586	BCAT1	0.862154451	0.004225628
ENSG00000061273	51564	HDAC7	0.282115562	0.10897524
ENSG00000061337	11178	LZTS1	1.175024454	0.0000408
ENSG00000061455	93166	PRDM6	-0.071902974	0.739447757
ENSG00000061656	6676	SPAG4	0.966154502	0.001137978
ENSG00000061676	10787	NCKAP1	-0.062260725	0.496519267
ENSG00000061794	60488	MRPS35	-0.059891388	0.516028195
ENSG00000061936	6433	SFSWAP	0.009678024	0.855452916
ENSG00000061938	10188	TNK2	0.266675139	0.117568963
ENSG00000061987	23041	MON2	-0.050134387	0.371991773
ENSG00000062038	1001	CDH3	2.220339956	0.000000131
ENSG00000062194	65056	GPBP1	-0.047102148	0.237805015
ENSG00000062282	84649	DGAT2	0.03364362	0.838969146
ENSG00000062370	7771	ZNF112	-0.146815109	0.142814947
ENSG00000062485	1431	CS	-0.100294027	0.208902186
ENSG00000062524	4058	LTK	-0.168179196	0.461521684
ENSG00000062598	63916	ELMO2	0.052849577	0.441843096
ENSG00000062716	81671	VMP1	-0.012133064	0.884707645
ENSG00000062725	10513	APPBP2	-0.057164277	0.265706132
ENSG00000062822	5424	POLD1	0.108574344	0.346374223
ENSG00000063046	1975	EIF4B	-0.093265743	0.10206092
ENSG00000063127	28968	SLC6A16	0.065287421	0.791861683
ENSG00000063176	56848	SPHK2	-0.060271927	0.642338058
ENSG00000063177	6141	RPL18	-0.077519675	0.340386107
ENSG00000063180	770	CA11	0.037011692	0.8283343
ENSG00000063241	79763	ISOC2	0.09351768	0.524726309
ENSG00000063244	11338	U2AF2	0.020964372	0.660185791
ENSG00000063245	29924	EPN1	-0.050840569	0.691922895
ENSG00000063322	55588	MED29	-0.053194221	0.205451832
ENSG00000063587	10838	ZNF275	0.09498018	0.359071896
ENSG00000063601	8776	MTMR1	-0.023554675	0.666734805
ENSG00000063660	2817	GPC1	0.172525694	0.261050047
ENSG00000063761	57143	ADCK1	-0.069808566	0.315548338
ENSG00000063854	3029	HAGH	0.026553958	0.779317783
ENSG00000063978	6047	RNF4	0.014362746	0.692321901
ENSG00000064012	841	CASP8	0.305486131	0.000682055
ENSG00000064042	22998	LIMCH1	0.152383614	0.225778923
ENSG00000064115	51768	TM7SF3	-0.013410887	0.832534821
ENSG00000064199	53340	SPA17	0.117901034	0.295508196
ENSG00000064201	10077	TSPAN32	0.357636766	0.295608236
ENSG00000064225	10402	ST3GAL6	-0.12167302	0.423121224
ENSG00000064270	9914	ATP2C2	-0.081052845	0.649446376
ENSG00000064300	4804	NGFR	-0.235236007	0.307370692
ENSG00000064309	50937	CDON	-0.238547466	0.057131512
ENSG00000064313	6873	TAF2	0.02482889	0.643571544
ENSG00000064393	28996	HIPK2	-0.147653774	0.085559518
ENSG00000064419	23534	TNPO3	-0.09197768	0.039772806
ENSG00000064490	8625	RFXANK	0.022559426	0.676114793
ENSG00000064545	54929	TMEM161A	0.102729878	0.275508574
ENSG00000064547	9170	LPAR2	-0.018509836	0.82411502
ENSG00000064601	5476	CTSA	-0.101730017	0.429717873
ENSG00000064607	10147	SUGP2	-0.035125631	0.69119964
ENSG00000064651	6558	SLC12A2	-0.133298184	0.339594512
ENSG00000064652	28966	SNX24	-0.120459972	0.362301364
ENSG00000064655	2139	EYA2	0.200191339	0.552478183
ENSG00000064666	1265	CNN2	0.270934461	0.111160809
ENSG00000064687	10347	ABCA7	0.437734407	0.035401915
ENSG00000064692	9627	SNCAIP	0.663769199	0.008215665
ENSG00000064703	11218	DDX20	-0.067389854	0.217275286
ENSG00000064726	53339	BTBD1	-0.103444098	0.092960036
ENSG00000064763	55711	FAR2	-0.080753227	0.513278836
ENSG00000064787	8537	BCAS1	0.120327498	0.528528402
ENSG00000064886	1117	CHI3L2	1.753525906	0.000270988
ENSG00000064932	22904	SBNO2	0.9391677	0.00000116
ENSG00000064933	5378	PMS1	-0.044887892	0.54007029
ENSG00000064961	10362	HMG20B	-0.005915399	0.947928166
ENSG00000064989	10203	CALCRL	0.289752339	0.205935419
ENSG00000064995	6882	TAF11	-0.020572989	0.630598174
ENSG00000064999	23294	ANKS1A	-0.027206991	0.675793506
ENSG00000065000	8943	AP3D1	0.11724235	0.105602563
ENSG00000065029	7629	ZNF76	0.060361857	0.236033509
ENSG00000065054	9351	SLC9A3R2	0.071190006	0.586802629
ENSG00000065057	4913	NTHL1	0.02372704	0.839193421
ENSG00000065060	54887	UHRF1BP1	0.056572053	0.519940453
ENSG00000065135	2773	GNAI3	0.107400584	0.09730023
ENSG00000065150	3843	IPO5	-0.136483372	0.052434289
ENSG00000065154	4942	OAT	-0.939501295	0.0000242
ENSG00000065183	10885	WDR3	-0.181275645	0.007983774
ENSG00000065243	5586	PKN2	-0.070021856	0.45716174
ENSG00000065268	57418	WDR18	0.009396824	0.947700659
ENSG00000065308	9697	TRAM2	0.228649486	0.025048417
ENSG00000065320	9423	NTN1	0.42902219	0.107409537
ENSG00000065325	9340	GLP2R	-0.500231439	0.043986074
ENSG00000065328	55388	MCM10	0.271699519	0.118039461
ENSG00000065357	1606	DGKA	0.094705313	0.292225213
ENSG00000065361	2065	ERBB3	-0.084945988	0.621358296
ENSG00000065413	91526	ANKRD44	0.202466539	0.389744852
ENSG00000065457	23536	ADAT1	0.005622207	0.929730899
ENSG00000065485	10954	PDIA5	0.263575159	0.002853956
ENSG00000065491	55633	TBC1D22B	-0.035843929	0.649147388
ENSG00000065518	4710	NDUFB4	0.053985985	0.476200291
ENSG00000065526	23013	SPEN	-0.233994297	0.001845342
ENSG00000065534	4638	MYLK	0.100287268	0.439231227
ENSG00000065548	55854	ZC3H15	-0.067313407	0.196091449
ENSG00000065559	6416	MAP2K4	0.014732988	0.80083003
ENSG00000065609	9892	SNAP91	-0.589360386	0.159362615
ENSG00000065613	9748	SLK	-0.040758311	0.57755267
ENSG00000065615	51167	CYB5R4	0.21382534	0.001709144
ENSG00000065618	1308	COL17A1	0.055857644	0.742846877
ENSG00000065621	119391	GSTO2	-0.118175286	0.378555225
ENSG00000065665	55176	SEC61A2	0.042807015	0.653711831
ENSG00000065675	5588	PRKCQ	0.073541233	0.650141248
ENSG00000065717	7089	TLE2	-0.175809258	0.309538616
ENSG00000065802	51665	ASB1	-0.078028298	0.147269856
ENSG00000065809	83641	FAM107B	0.037262468	0.732330612
ENSG00000065833	4199	ME1	0.631411023	0.0015445
ENSG00000065882	23216	TBC1D1	0.044928226	0.598965007
ENSG00000065883	8621	CDK13	-0.09608508	0.028357831
ENSG00000065911	10797	MTHFD2	0.348072918	0.013296102
ENSG00000065923	84679	SLC9A7	0.310522538	0.208346172
ENSG00000065970	55810	FOXJ2	-0.08816376	0.068676488
ENSG00000065978	4904	YBX1	-0.008821951	0.872468906
ENSG00000065989	5141	PDE4A	0.103494287	0.343323304
ENSG00000066027	5525	PPP2R5A	0.058809875	0.465736859
ENSG00000066032	1496	CTNNA2	-0.651194364	0.013655504
ENSG00000066044	1994	ELAVL1	-0.050181312	0.270023419
ENSG00000066056	7075	TIE1	0.489991692	0.011451944
ENSG00000066084	57609	DIP2B	-0.026931708	0.689857314
ENSG00000066117	6602	SMARCD1	-0.06846655	0.061076131
ENSG00000066135	9682	KDM4A	-0.034834522	0.644249057
ENSG00000066136	4802	NFYC	0.002488629	0.958254837
ENSG00000066185	84217	ZMYND12	0.047012892	0.73675452
ENSG00000066230	6550	SLC9A3	0.279571827	0.415831213
ENSG00000066248	25791	NGEF	-0.084299227	0.626618903
ENSG00000066279	259266	ASPM	0.208790245	0.173985202
ENSG00000066294	8832	CD84	0.311653047	0.180368777
ENSG00000066322	64834	ELOVL1	0.074030095	0.427054958
ENSG00000066336	6688	SPI1	0.745406388	0.003519602
ENSG00000066379	30834	ZNRD1	0.111836547	0.219157163
ENSG00000066405	51208	CLDN18	3.515436465	0.00000000023
ENSG00000066422	27107	ZBTB11	-0.144515109	0.019331932
ENSG00000066427	4287	ATXN3	-0.040981629	0.533713297
ENSG00000066455	9950	GOLGA5	0.074186948	0.225379243
